ID,SMILES,pIC50,Set
1778,Cn1cccc1CCNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,5.400116927926312,Train
1779,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,8.0,Train
1780,CC1(C)OC(=O)C(Oc2cnccn2)=C1c1ccc(S(C)(=O)=O)cc1,6.259637310505756,Train
1781,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(Cl)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1,6.552841968657781,Train
1782,COc1ccc(Nc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,5.221848749616356,Train
1783,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc(OC)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,6.552841968657781,Train
1784,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2cccc(Cl)c2)=N1,4.79317412396815,Train
1785,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Br)cc2)cc1,9.431915684554928,Train
1786,Cc1c(S(=O)(=O)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,7.221848749616356,Train
1787,COc1cccc(-c2cc(C(=O)N3CCSCC3)nn2-c2ccc(S(N)(=O)=O)cc2)c1,5.709965388637482,Train
1788,Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,6.959299339414116,Train
1789,N#Cc1ccc(-c2nc(N(c3ccccc3)c3ccccc3)sc2C(=O)c2cccs2)cc1,7.045757490560675,Train
1790,O=C(/N=c1/scc(-c2ccccc2)n1-c1ccccc1)c1cccs1,7.045757490560675,Train
1791,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CC(C)CC(C)C2)cc1,5.703334809738469,Train
1792,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)n1,5.538801114225389,Train
1793,CCc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,7.0,Train
1794,COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,6.677894478859408,Train
1795,Clc1ccc(-c2nnc(/N=C/c3ccccc3)o2)cc1,7.091514981121351,Train
1796,CC1(C)OC(=O)C(Oc2ccc3sccc3c2)=C1c1ccc(S(C)(=O)=O)cc1,7.698970004336019,Train
1797,O=C(NNc1ccccc1)c1ccccc1,5.0,Train
1798,NS(=O)(=O)c1ccc(/N=C/c2ccc(O)cc2)cc1,5.465973893943865,Train
1799,Cc1cncc(-c2ccc(C(C(=O)Nc3cccc(C(CC(=O)O)C4CC4)c3C)C3CCCC3)cc2)c1,6.853871964321762,Train
1800,CCOP(=O)(OCC)C(C)NC(=O)c1cc(-c2ccc(C)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,6.552841968657781,Train
1801,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccccc2Cl)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,6.552841968657781,Train
1802,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCCO)c1Cl,6.0,Train
1803,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(OC)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,6.552841968657781,Train
1804,Cc1cc(=O)c(Oc2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,6.443848348312034,Train
1805,CS(=O)(=O)c1ccc(-c2sc(CCCc3ccc(Br)cc3)nc2-c2ccc(F)cc2)cc1,8.154901959985743,Train
1806,Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)ccc1F,8.699513552156626,Train
1807,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2cccc(F)c2)cc1,6.065501548756432,Train
1808,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2cccc(F)c2)cc1,7.795880017344075,Train
1809,Cc1c(CC(=O)NCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,7.853871964321762,Train
1810,CC(=O)Oc1ccccc1SCCCCCCBr,4.920818753952375,Train
1811,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccn2)cc1,4.341035157335565,Train
1812,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(N)c2)cc1,5.229942225512338,Train
1813,CCc1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,7.220286100120255,Train
1814,CCOP(=O)(OCC)C(C)NC(=O)c1cc(-c2cccc(OC)c2)n(-c2ccc(S(N)(=O)=O)cc2)n1,6.552841968657781,Train
1815,O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc([N+](=O)[O-])cc1,7.045757490560675,Train
1816,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cn1,5.920410177937011,Train
1817,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccccc2)=N1,5.568636235841012,Train
1818,COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(N(O)C(C)=O)C3)cc1,5.619788758288394,Train
1819,CS(=O)(=O)c1ccc(-c2cnc(C#N)n2-c2ccc(F)cc2)cc1,7.292429823902063,Train
1820,COc1ccc(Sc2c(C#N)[nH]c3cc(S(C)(=O)=O)ccc23)c(Cl)c1,6.222029781090744,Train
1821,CCCc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,7.0,Train
1822,CS(=O)(=O)c1ccc(-c2[nH]c(Cl)c(Cl)c2-c2ccc(F)cc2)cc1,4.161150909262744,Train
1823,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)CCC2)cc1,5.647817481888637,Train
1824,CCOc1cccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,6.045757490560675,Train
1825,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC(C)(C)C)cc1,4.953895212753961,Train
1826,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,7.0,Train
1827,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1,6.769551078621726,Train
1828,CC1(C)OC(=O)C(Oc2cccc(Cl)n2)=C1c1ccc(S(C)(=O)=O)cc1,6.455931955649724,Train
1829,CC(C)Cc1ccc(C(C)C(=O)O)cc1,4.592949185195749,Train
1830,Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,5.892790030352131,Train
1831,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl,7.890084136976206,Train
1832,Cc1cc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,5.0,Train
1833,CS(=O)(=O)c1ccc(-c2nc(NCc3csc4ccccc34)cc(C(F)(F)F)n2)cc1,5.0,Train
1834,CS(=O)(=O)c1ccc(-c2[nH]c([N+](=O)[O-])cc2-c2ccc(F)cc2)cc1,4.200659450546418,Train
1835,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl,7.890084136976206,Train
1836,NS(=O)(=O)c1ccc(-c2nc(NCc3ccccn3)cc(C(F)(F)F)n2)cc1,5.522878745280337,Train
1837,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccccc3)n2)cc1,7.0,Train
1838,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H]3O[C@@H]3/C=C(/C(=O)OC)[C@H](O)[C@@H](OC(=O)[C@]3(C)O[C@@H]3C)[C@@H]12,5.958607314841775,Train
1839,COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO)c2C)cc1,6.154901959985743,Train
1840,Cc1c(NC(=O)[C@@H](c2ccc(-c3cncc(Cl)c3)cc2)C2CCCC2)ccc(F)c1CCC(=O)O,7.161150909262744,Train
1841,Cc1c(CC(C)C(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(OC(F)F)c2)cc1)C1CCCC1,7.053056729302175,Train
1842,Nc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,4.527243550682788,Train
1843,Cc1c(CC(=O)NC(CCO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,7.0655015487564325,Train
1844,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)c(Cl)c2)cc1,7.823908740944319,Train
1845,CCC(=O)OCc1cc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)ccc1S(N)(=O)=O,6.2441251443275085,Train
1846,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1CO,5.481486060122112,Train
1847,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(N3CCOCC3)n2)nn1,5.522878745280337,Train
1848,CSC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1,5.7447274948966935,Train
1849,O=C(O)C1=Cc2cc(OC(F)(F)F)ccc2OC1C(F)(F)F,7.537602002101044,Train
1850,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(Cl)cc2)cc1,8.0,Train
1851,COc1c(C)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,6.141332540833817,Train
1852,Cc1cc(=O)c(Oc2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,6.494822879971297,Train
1853,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,7.587546764348944,Train
1854,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,6.573488738635424,Train
1855,COC(=O)CC1N(C(=O)Nc2nc(C)cs2)C(=O)c2ccccc2S1(=O)=O,4.718966632752273,Train
1856,CC1(C)CC(c2cc(C(C)(C)C)c3c(c2)C(C)(C)CO3)=NO1,6.698970004336019,Train
1857,Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,6.920818753952375,Train
1858,COc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,5.596879478824182,Train
1859,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1CO,5.701146923590294,Train
1860,CS(=O)(=O)c1ccc(-c2cnn(CC3CC3)c(=O)c2-c2ccc(F)cc2)cc1,6.234260541478872,Train
1861,CCSc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,7.275724130399211,Train
1862,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1OC,6.469263204944301,Train
1863,O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F,6.275724130399211,Train
1864,C/C(=N\NC(N)=O)c1nnn(-c2ccc(F)cc2)c1C,6.568636235841012,Train
1865,CCOc1cncc(-c2ccc(C(C(=O)Nc3cccc(C(CC(=O)O)C4CC4)c3C)C3CCCC3)cc2)c1,7.268411234813261,Train
1866,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2Cl)cc1,6.047878973850376,Train
1867,O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccc(Cl)cc1,6.017728766960431,Train
1868,COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO)c(C)n2C(=O)c1ccc(Cl)cc1,5.958607314841775,Train
1869,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2F)cc1,7.552841968657781,Train
1870,Cc1cc(=O)c(-c2cccc(F)c2)c(-c2ccc(S(C)(=O)=O)cc2)o1,5.472384919772523,Train
1871,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,4.376750709602099,Train
1872,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1C,6.301029995663981,Train
1873,CC(C)(C)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,7.507239610973162,Train
1874,N[C@@H](Cc1cn(-c2nc(Cl)nc(N3CCOCC3)n2)c2ccccc12)C(=O)O,7.0,Train
1875,Cc1c(NCc2ccc(F)cc2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,7.649751981665837,Train
1876,CCCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,4.0,Train
1877,CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)c(Cl)c(Cl)c3)C(=O)CC2)cc1,7.12668290053121,Train
1878,CCOc1cncc(-c2ccc(C(C(=O)Nc3cccc(CCC(=O)O)c3C)C3CCCCC3)cc2)c1,6.484126156288321,Train
1879,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccc(Cl)cc2)n1,6.374687549038326,Train
1880,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,6.480743765501632,Train
1881,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)cc2)cc1,6.494924678876612,Train
1882,CS(=O)(=O)c1ccc(-c2nc(NCc3nccs3)cc(C(F)(F)F)n2)cc1,6.7076596094053365,Train
1883,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C(N)=O)[nH]c2c1,5.649751981665837,Train
1884,COc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,6.564952358660035,Train
1885,NC(=O)N1N=C(c2ccc(F)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccccc1,5.962573502059376,Test
1886,COc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,6.601028822700004,Test
1887,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1,10.69897000433602,Test
1888,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,4.329754146925876,Test
1889,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,7.220909811139509,Test
1890,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1,8.045757490560675,Test
1891,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,6.552841968657781,Test
1892,CC(C)(C)c1cc(-c2nnc(SCCN)s2)cc(C(C)(C)C)c1O,4.3872161432802645,Test
1893,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc([N+](=O)[O-])c2)cc1,6.238285979572167,Test
1894,NS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,7.851864901236602,Test
1895,NS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1,8.699513552156626,Test
1896,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1,6.4399976732266335,Test
1897,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(OC)cc3)on2)cc1,6.187086643357144,Test
1898,CSc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(O)OC2=O)cc1,6.508638306165727,Test
1899,COc1ccc(/C=C/C2=NN(c3ccc(S(N)(=O)=O)cc3)C(=O)CC2)cc1,7.3585258894959,Test
1900,CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,5.288192770958808,Test
1901,COc1ccc2c(c1)c(CC(=O)NCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,6.201152407037244,Test
1902,CC(=O)Oc1cc2oc(-c3ccc(C)cc3)cc2cc1-c1c[se]nn1,7.301029995663981,Test
1903,CC1(C)OC(=O)C(Oc2ncccc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,7.045757490560675,Test
1904,Cc1c(CCC(=O)O)cccc1NC(=O)C(c1ccc(-c2cncc(C(F)(F)F)c2)cc1F)C1CCCC1,7.273272790973428,Test
1905,O=C1NC(=O)C(=Cc2cn(C[C@H](O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)c3ccccc23)C(=O)N1,9.0,Test
1906,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1C,7.890084136976206,Test
1907,NS(=O)(=O)c1ccc(/N=C/c2cccc([N+](=O)[O-])c2)cc1,5.170696227168975,Test
1908,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)c(F)c2)cc1,6.920402953422224,Test
1909,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(F)cc2)c1,5.251811972993799,Test
1910,CCc1cncc(-c2ccc(C(C(=O)Nc3cccc(C(C)CC(=O)O)c3C)C3CCCC3)cc2)c1,7.657577319177793,Test
1911,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(Br)cc2)n1)c1ccccc1OC,6.657577319177793,Test
1912,Nc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2,5.8297382846050425,Test
1913,CS(=O)(=O)Nc1cc2c(cc1Sc1c(F)cccc1F)C(=O)CC2,7.0,Test
1914,CC[S+]([O-])c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,7.424812155072339,Test
1915,CC1=NN(C(=O)CNc2ncnc3sc4c(c23)CCCC4)C(C)(O)C1,5.667561540084394,Test
1916,CS(=O)(=O)c1ccc(-c2cnn(C3CC3)c(=O)c2-c2ccc(F)cc2)cc1,6.958607314841775,Test
1917,Cc1ncc(-c2ccc([C@H](C(=O)Nc3cccc(N(C)CC(=O)O)c3C)C3CCCC3)cc2)cc1Cl,7.621602099051862,Test
1918,Cc1c(Br)c(C)c2c(c1Br)OC(C(F)(F)F)C(C(=O)O)=C2,7.161150909262744,Test
1919,CCOC(OCC)c1ccc(/C=C/C(=O)/C=C/c2ccc(C(OCC)OCC)cc2)cc1,4.502379350218712,Test
1920,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCN3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,6.769551078621726,Test
1921,Cc1cccc(C2C3CCc4ccccc4C3=NN2c2ccc(S(N)(=O)=O)cc2)c1,5.605548319173783,Test
1922,CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(-c3ccc(F)cc3F)cc2)cc1,6.494850021680094,Test
1923,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2Cl)cc1CO,5.200659450546418,Test
1924,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2ccc3ccccc3c2)cc1,4.020542681902152,Test
1925,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)CC2)cc1,7.339926856944473,Test
1926,CC1(O)OC(=O)C(c2ccc(Cl)cc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,5.920818753952375,Test
1927,COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2)cc1OC,7.4089353929735005,Test
1928,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1,8.301029995663981,Test
1929,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(Cl)c2-c2ccc(Cl)cc2)cc1,8.275724130399212,Test
1930,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(C)c2)cc1,5.924453038607469,Test
1931,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cnn(Cc3ccccc3)c2=O)cc1,7.077450979992872,Test
1932,Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCOCC2)n1,7.0,Test
1933,Cc1c(NC(=O)C(c2ccc(-c3cncc(C(F)(F)F)c3)cc2)C2CCCC2)cccc1OCC(=O)O,7.844663962534938,Test
1934,NS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,5.554395796726403,Test
1935,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)s1,5.480000159330324,Test
1936,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1cccc2c1OCO2,4.214812579970638,Test
1937,COC(=O)[C@H](Cc1ccc(O)cc1)n1nncc1COc1ccc2ccccc2c1-c1c(OCc2cnnn2[C@@H](Cc2ccc(O)cc2)C(=O)OC)ccc2ccccc12,5.823908740944319,Test
1938,CCCCCCCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,4.697020063251751,Test
1939,Cc1ccc(S(=O)(=O)NC(=O)c2ccccn2)cc1,5.096910013008056,Test
1940,CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO[N+](=O)[O-])c2C)cc1,7.568636235841012,Test
1941,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccccc2Br)cc1,5.899629454882437,Test
1942,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,6.337242168318426,Test
1943,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1,8.301029995663981,Test
1944,c1ccc(-c2nn(-c3ccccc3)c3c2CCCCC3)cc1,6.769551078621726,Test
1945,C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1,5.568636235841012,Test
1946,CCc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,7.552841968657781,Test
1947,Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,7.552841968657781,Test
1948,Cc1cc(C(C(=O)Nc2cccc(CCC(=O)O)c2C)C2CCCC2)c(Cl)cc1-c1cnc(C)c(Cl)c1,6.35261702988538,Test
1949,CCOC(OCC)c1ccc(/C=C/C(=O)C2CCc3ccccc3C2=O)cc1,4.875495775165717,Test
1950,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,6.366531544420413,Test
1951,CCC(CC)COc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,7.337242168318426,Test
1952,CC[C@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,6.958607314841775,Test
1953,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccccc2F)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1,6.552841968657781,Test
1954,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)CC2)cc1,7.265826334793921,Test
1955,Cc1ccc(NNC(=O)c2ccccc2)cc1,6.481486060122112,Test
1956,Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,7.050609993355087,Test
1957,CS(=O)(=O)c1ccc(-n2cc(C(F)F)nc2-c2ccc(Cl)cc2)cc1,6.212333322299372,Test
1958,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)OCO3)cc1,7.619969752032169,Test
1959,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2cccc(F)c2)cc1,6.721246399047171,Test
1960,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCO3)cc1,6.275724130399211,Test
1961,Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)no1,6.388608219719017,Test
1962,COC(=O)[C@H](Cc1c[nH]c2ccccc12)n1nncc1COc1ccc2ccccc2c1-c1c(OCc2cnnn2[C@@H](Cc2c[nH]c3ccccc23)C(=O)OC)ccc2ccccc12,5.552841968657781,Test
1963,COc1ccc2c(c1)c(CC(=O)Nc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,6.920818753952375,Test
1964,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,6.372634143407268,Test
1965,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccc(Br)cc1,6.657577319177793,Test
1966,Cc1ccc(Cl)c(Nc2ccccc2C(=O)NCCc2ccccc2)c1Cl,5.3979400086720375,Test
1967,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,8.098462725229332,Test
1968,CS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,6.775662295917138,Test
1969,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(Cl)c2)cc1,5.318758762624412,Test
1970,COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(O)C3)cc1,6.337242168318426,Test
1971,CCOc1cncc(-c2ccc(C(C(=O)Nc3cccc(C4CC4C(=O)O)c3C)C3CCCC3)cc2)c1,6.801342913045577,Test
1972,CS(=O)(=O)c1ccc(-n2nc(COc3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc1,6.130768280269024,Test
1973,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2cccc3ccccc23)n(-c2ccccc2F)n1)c1ccc(Cl)cc1,6.657577319177793,Test
1974,CCC(CC(=O)O)c1cccc(NC(=O)[C@@H](c2ccc(-c3cncc(CC(F)(F)F)c3)cc2)C2CCCC2)c1C,7.752026733638194,Test
1975,CSc1ccccc1OC(=O)CBr,3.2924298239020637,Test
1976,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCCN3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,6.6777807052660805,Test
1977,CS(=O)(=O)Nc1ccncc1Nc1ccccc1,5.570247719997592,Test
1978,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)c(F)c1,7.823908740944319,Test
1979,[2H]C([2H])([2H])c1cc2c(c(C([2H])([2H])[2H])c1)OC(C(F)(F)F)C(C(=O)O)=C2,6.823908740944319,Test
1980,O=C(O)CCc1cccc(NC(=O)[C@@H](c2ccc(-c3cncc(Cl)c3)cc2)C2CCCC2)c1C(F)(F)F,6.41907502432438,Test
1981,CC(C)(C)C#CC1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O,6.05395269865476,Test
1982,CCOc1cncc(-c2ccc(C(C(=O)Nc3cc(F)cc(CCC(=O)O)c3C)C3CCCC3)cc2)c1,6.24184537803261,Test
1983,CCc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,5.140261433802853,Test
1984,CS(=O)(=O)c1ccc(-c2[nH]c(Cl)cc2-c2ccc(F)cc2)cc1,4.376750709602099,Test
1985,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,7.698970004336019,Test
1986,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Br)c2)cc1,7.098462725229332,Test
